train_id,train_type,station,scheduled_arrival,actual_arrival,scheduled_departure,actual_departure,delay_minutes,platform_used,track_used,position_meters,timestamp
SU-058,Superfast,Perambur,2024-01-15 10:45:00,2024-01-15 10:45:00,2024-01-15 10:51:00,2024-01-15 10:51:00,0.0,2,Central,67829.4899714906,2024-01-15 10:45:00
SU-058,Superfast,Perambur,2024-01-15 10:45:30,2024-01-15 10:45:30,2024-01-15 10:51:30,2024-01-15 10:51:30,0.0,1,Central,66659.53179391754,2024-01-15 10:45:30
SU-058,Superfast,Katpadi Junction,2024-01-15 11:00:00,2024-01-15 11:00:00,2024-01-15 11:09:00,2024-01-15 11:09:00,0.0,1,Central,37194.887230766566,2024-01-15 11:00:00
SU-058,Superfast,Perambur,2024-01-15 11:00:30,2024-01-15 11:00:30,2024-01-15 11:07:30,2024-01-15 11:07:30,0.0,3,Central,64315.86287596387,2024-01-15 11:00:30
SU-058,Superfast,Perambur,2024-01-15 11:15:00,2024-01-15 11:15:00,2024-01-15 11:24:00,2024-01-15 11:24:00,0.0,1,Central,63143.78393032364,2024-01-15 11:15:00
SU-058,Superfast,Perambur,2024-01-15 11:15:30,2024-01-15 11:15:30,2024-01-15 11:22:30,2024-01-15 11:22:30,0.0,3,Central,61975.02597793452,2024-01-15 11:15:30
SU-058,Superfast,Perambur,2024-01-15 11:30:00,2024-01-15 11:30:00,2024-01-15 11:35:00,2024-01-15 11:35:00,0.0,1,Central,60795.11957717186,2024-01-15 11:30:00
SU-058,Superfast,Katpadi Junction,2024-01-15 11:30:30,2024-01-15 11:30:30,2024-01-15 11:35:30,2024-01-15 11:35:30,0.0,4,Central,39925.536076533,2024-01-15 11:30:30
SU-058,Superfast,Katpadi Junction,2024-01-15 11:45:00,2024-01-15 11:45:00,2024-01-15 11:52:00,2024-01-15 11:52:00,0.0,2,Central,39946.75103138292,2024-01-15 11:45:00
SU-058,Superfast,Katpadi Junction,2024-01-15 11:45:30,2024-01-15 11:45:30,2024-01-15 11:51:30,2024-01-15 11:51:30,0.0,3,Central,40926.60891578946,2024-01-15 11:45:30
SU-058,Superfast,Perambur,2024-01-15 12:00:00,2024-01-15 12:00:00,2024-01-15 12:07:00,2024-01-15 12:07:00,0.0,4,Central,56093.89591124153,2024-01-15 12:00:00
SU-058,Superfast,Perambur,2024-01-15 12:00:30,2024-01-15 12:00:30,2024-01-15 12:08:30,2024-01-15 12:08:30,0.0,4,Central,54902.020595736205,2024-01-15 12:00:30
SU-058,Superfast,Perambur,2024-01-15 12:15:00,2024-01-15 12:15:00,2024-01-15 12:22:00,2024-01-15 12:22:00,0.0,4,Central,53710.824993456525,2024-01-15 12:15:00
SU-058,Superfast,Perambur,2024-01-15 12:15:30,2024-01-15 12:15:30,2024-01-15 12:24:30,2024-01-15 12:24:30,0.0,4,Central,52526.2923751179,2024-01-15 12:15:30
SU-058,Superfast,Perambur,2024-01-15 12:30:00,2024-01-15 12:30:00,2024-01-15 12:35:00,2024-01-15 12:35:00,0.0,4,Central,51356.66677193512,2024-01-15 12:30:00
SU-058,Superfast,Perambur,2024-01-15 12:30:30,2024-01-15 12:30:30,2024-01-15 12:36:30,2024-01-15 12:36:30,0.0,1,Central,50186.213536840136,2024-01-15 12:30:30
SU-058,Superfast,Katpadi Junction,2024-01-15 12:45:00,2024-01-15 12:45:00,2024-01-15 12:55:00,2024-01-15 12:55:00,0.0,3,Central,49004.359255064446,2024-01-15 12:45:00
SU-058,Superfast,Katpadi Junction,2024-01-15 12:45:30,2024-01-15 12:45:30,2024-01-15 12:54:30,2024-01-15 12:54:30,0.0,3,Central,47821.54183442574,2024-01-15 12:45:30
SU-058,Superfast,Katpadi Junction,2024-01-15 13:00:00,2024-01-15 13:00:00,2024-01-15 13:08:00,2024-01-15 13:08:00,0.0,3,Central,46629.09332376789,2024-01-15 13:00:00
SU-058,Superfast,Katpadi Junction,2024-01-15 13:00:30,2024-01-15 13:00:30,2024-01-15 13:05:30,2024-01-15 13:05:30,0.0,4,Central,45420.56115771239,2024-01-15 13:00:30
SU-058,Superfast,Katpadi Junction,2024-01-15 13:15:00,2024-01-15 13:15:00,2024-01-15 13:23:00,2024-01-15 13:23:00,0.0,3,Central,44217.307163395046,2024-01-15 13:15:00
SU-058,Superfast,Katpadi Junction,2024-01-15 13:15:30,2024-01-15 13:15:30,2024-01-15 13:22:30,2024-01-15 13:22:30,0.0,1,Central,43026.81111507875,2024-01-15 13:15:30
SU-058,Superfast,Katpadi Junction,2024-01-15 13:30:00,2024-01-15 13:30:00,2024-01-15 13:35:00,2024-01-15 13:35:00,0.0,1,Central,30228.26675014677,2024-01-15 13:30:00
SU-058,Superfast,Katpadi Junction,2024-01-15 13:30:30,2024-01-15 13:30:30,2024-01-15 13:38:30,2024-01-15 13:38:30,0.0,4,Central,40661.95631277279,2024-01-15 13:30:30
SU-058,Superfast,Katpadi Junction,2024-01-15 13:45:00,2024-01-15 13:45:00,2024-01-15 13:52:00,2024-01-15 13:52:00,0.0,4,Central,39477.52623474955,2024-01-15 13:45:00
SU-058,Superfast,Katpadi Junction,2024-01-15 13:45:30,2024-01-15 13:45:30,2024-01-15 13:52:30,2024-01-15 13:52:30,0.0,1,Central,38298.64291593762,2024-01-15 13:45:30
SU-058,Superfast,Katpadi Junction,2024-01-15 14:00:00,2024-01-15 14:00:00,2024-01-15 14:07:00,2024-01-15 14:07:00,0.0,1,Central,37112.64332729197,2024-01-15 14:00:00
SU-058,Superfast,Katpadi Junction,2024-01-15 13:58:36,2024-01-15 14:00:30,2024-01-15 14:03:36,2024-01-15 14:05:30,1.9,2,Central,35911.51227941995,2024-01-15 14:00:30
SU-058,Superfast,Katpadi Junction,2024-01-15 14:13:06,2024-01-15 14:15:00,2024-01-15 14:19:06,2024-01-15 14:21:00,1.9,2,Central,35911.51227941995,2024-01-15 14:15:00
SU-058,Superfast,Katpadi Junction,2024-01-15 14:13:36,2024-01-15 14:15:30,2024-01-15 14:23:36,2024-01-15 14:25:30,1.9,2,Central,35911.51227941995,2024-01-15 14:15:30
SU-058,Superfast,Katpadi Junction,2024-01-15 14:28:06,2024-01-15 14:30:00,2024-01-15 14:37:06,2024-01-15 14:39:00,1.9,3,Central,34721.501266072446,2024-01-15 14:30:00
SU-058,Superfast,Katpadi Junction,2024-01-15 14:28:36,2024-01-15 14:30:30,2024-01-15 14:38:36,2024-01-15 14:40:30,1.9,4,Central,33515.89436891689,2024-01-15 14:30:30
SU-058,Superfast,Katpadi Junction,2024-01-15 14:43:06,2024-01-15 14:45:00,2024-01-15 14:48:06,2024-01-15 14:50:00,1.9,3,Central,32322.465456465117,2024-01-15 14:45:00
SU-058,Superfast,Katpadi Junction,2024-01-15 14:43:36,2024-01-15 14:45:30,2024-01-15 14:48:36,2024-01-15 14:50:30,1.9,2,Central,31118.463457553866,2024-01-15 14:45:30
SU-058,Superfast,Chennai Egmore,2024-01-15 14:58:06,2024-01-15 15:00:00,2024-01-15 15:07:06,2024-01-15 15:09:00,1.9,2,Central,14875.502221197434,2024-01-15 15:00:00
SU-058,Superfast,Tambaram,2024-01-15 14:58:36,2024-01-15 15:00:30,2024-01-15 15:05:36,2024-01-15 15:07:30,1.9,3,Central,28680.40242495687,2024-01-15 15:00:30
SU-058,Superfast,Tambaram,2024-01-15 15:13:06,2024-01-15 15:15:00,2024-01-15 15:21:06,2024-01-15 15:23:00,1.9,1,Central,27471.50995767756,2024-01-15 15:15:00
SU-058,Superfast,Tambaram,2024-01-15 15:13:36,2024-01-15 15:15:30,2024-01-15 15:23:36,2024-01-15 15:25:30,1.9,3,Central,26267.242006709683,2024-01-15 15:15:30
SU-058,Superfast,Tambaram,2024-01-15 15:28:06,2024-01-15 15:30:00,2024-01-15 15:37:06,2024-01-15 15:39:00,1.9,2,Central,25058.54351028494,2024-01-15 15:30:00
SU-058,Superfast,Tambaram,2024-01-15 15:28:36,2024-01-15 15:30:30,2024-01-15 15:35:36,2024-01-15 15:37:30,1.9,1,Central,23854.754087641777,2024-01-15 15:30:30
SU-058,Superfast,Tambaram,2024-01-15 15:43:06,2024-01-15 15:45:00,2024-01-15 15:48:06,2024-01-15 15:50:00,1.9,2,Central,22645.02479468888,2024-01-15 15:45:00
SU-058,Superfast,Tambaram,2024-01-15 15:43:36,2024-01-15 15:45:30,2024-01-15 15:48:36,2024-01-15 15:50:30,1.9,3,Central,21441.11775928613,2024-01-15 15:45:30
SU-058,Superfast,Tambaram,2024-01-15 15:58:06,2024-01-15 16:00:00,2024-01-15 16:08:06,2024-01-15 16:10:00,1.9,2,Central,20251.79945957108,2024-01-15 16:00:00
SU-058,Superfast,Chennai Egmore,2024-01-15 15:58:36,2024-01-15 16:00:30,2024-01-15 16:05:36,2024-01-15 16:07:30,1.9,2,Central,19069.98549990931,2024-01-15 16:00:30
SU-058,Superfast,Chennai Egmore,2024-01-15 16:13:06,2024-01-15 16:15:00,2024-01-15 16:22:06,2024-01-15 16:24:00,1.9,1,Central,17876.61516729147,2024-01-15 16:15:00
SU-058,Superfast,Chennai Central(MGR),2024-01-15 16:13:36,2024-01-15 16:15:30,2024-01-15 16:22:36,2024-01-15 16:24:30,1.9,3,Central,1311.9122710126476,2024-01-15 16:15:30
SU-058,Superfast,Chennai Egmore,2024-01-15 16:28:06,2024-01-15 16:30:00,2024-01-15 16:34:06,2024-01-15 16:36:00,1.9,3,Central,15481.424164631702,2024-01-15 16:30:00
SU-058,Superfast,Chennai Egmore,2024-01-15 16:28:36,2024-01-15 16:30:30,2024-01-15 16:37:36,2024-01-15 16:39:30,1.9,3,Central,14290.25941681626,2024-01-15 16:30:30
SU-058,Superfast,Chennai Egmore,2024-01-15 16:43:06,2024-01-15 16:45:00,2024-01-15 16:48:06,2024-01-15 16:50:00,1.9,1,Central,13112.489531177329,2024-01-15 16:45:00
SU-058,Superfast,Chennai Egmore,2024-01-15 16:43:36,2024-01-15 16:45:30,2024-01-15 16:52:36,2024-01-15 16:54:30,1.9,1,Central,11946.566523174832,2024-01-15 16:45:30
SU-058,Superfast,Chennai Egmore,2024-01-15 16:57:09,2024-01-15 17:00:00,2024-01-15 17:02:09,2024-01-15 17:05:00,2.85,1,Central,10785.440382520948,2024-01-15 17:00:00
SU-058,Superfast,Chennai Central(MGR),2024-01-15 16:57:39,2024-01-15 17:00:30,2024-01-15 17:02:39,2024-01-15 17:05:30,2.85,1,Central,9618.03947594465,2024-01-15 17:00:30
SU-058,Superfast,Chennai Central(MGR),2024-01-15 17:12:09,2024-01-15 17:15:00,2024-01-15 17:19:09,2024-01-15 17:22:00,2.85,2,Central,7018.961198012808,2024-01-15 17:15:00
SU-058,Superfast,Chennai Central(MGR),2024-01-15 17:12:39,2024-01-15 17:15:30,2024-01-15 17:17:39,2024-01-15 17:20:30,2.85,3,Central,5895.191865995015,2024-01-15 17:15:30
SU-058,Superfast,Chennai Central(MGR),2024-01-15 17:27:09,2024-01-15 17:30:00,2024-01-15 17:37:09,2024-01-15 17:40:00,2.85,3,Central,6123.63631621298,2024-01-15 17:30:00
SU-058,Superfast,Chennai Central(MGR),2024-01-15 17:27:39,2024-01-15 17:30:30,2024-01-15 17:33:39,2024-01-15 17:36:30,2.85,1,Central,4966.622435756192,2024-01-15 17:30:30
SU-058,Superfast,Chennai Central(MGR),2024-01-15 17:42:09,2024-01-15 17:45:00,2024-01-15 17:49:09,2024-01-15 17:52:00,2.85,3,Central,3816.1583540535626,2024-01-15 17:45:00
SU-058,Superfast,Chennai Central(MGR),2024-01-15 17:42:39,2024-01-15 17:45:30,2024-01-15 17:48:39,2024-01-15 17:51:30,2.85,3,Central,2678.8149254377945,2024-01-15 17:45:30
PA-059,Passenger,Sullurupeta,2024-01-15 06:00:00,2024-01-15 06:00:00,2024-01-15 06:08:00,2024-01-15 06:08:00,0.0,9,Central,91392.43050869592,2024-01-15 06:00:00
PA-059,Passenger,Sullurupeta,2024-01-15 06:00:30,2024-01-15 06:00:30,2024-01-15 06:05:30,2024-01-15 06:05:30,0.0,9,Central,91392.43050869592,2024-01-15 06:00:30
PA-059,Passenger,Sullurupeta,2024-01-15 06:12:18,2024-01-15 06:15:00,2024-01-15 06:22:18,2024-01-15 06:25:00,2.7,11,Central,91992.20272639304,2024-01-15 06:15:00
PA-059,Passenger,Chennai Egmore,2024-01-15 06:12:48,2024-01-15 06:15:30,2024-01-15 06:17:48,2024-01-15 06:20:30,2.7,11,Central,13055.991022083192,2024-01-15 06:15:30
PA-059,Passenger,Sullurupeta,2024-01-15 06:27:18,2024-01-15 06:30:00,2024-01-15 06:32:18,2024-01-15 06:35:00,2.7,10,Central,91992.20272639304,2024-01-15 06:30:00
PA-059,Passenger,Sullurupeta,2024-01-15 06:27:48,2024-01-15 06:30:30,2024-01-15 06:33:48,2024-01-15 06:36:30,2.7,9,Central,92000.0,2024-01-15 06:30:30
PA-059,Passenger,Sullurupeta,2024-01-15 06:42:18,2024-01-15 06:45:00,2024-01-15 06:51:18,2024-01-15 06:54:00,2.7,10,Central,91399.73339107251,2024-01-15 06:45:00
PA-059,Passenger,Sullurupeta,2024-01-15 06:42:48,2024-01-15 06:45:30,2024-01-15 06:50:48,2024-01-15 06:53:30,2.7,11,Central,90806.75043881444,2024-01-15 06:45:30
PA-059,Passenger,Sullurupeta,2024-01-15 06:57:18,2024-01-15 07:00:00,2024-01-15 07:03:18,2024-01-15 07:06:00,2.7,8,Central,90224.39821611236,2024-01-15 07:00:00
PA-059,Passenger,Velachery,2024-01-15 06:57:48,2024-01-15 07:00:30,2024-01-15 07:04:48,2024-01-15 07:07:30,2.7,9,Central,89644.14204113037,2024-01-15 07:00:30
PA-059,Passenger,Velachery,2024-01-15 07:12:18,2024-01-15 07:15:00,2024-01-15 07:17:18,2024-01-15 07:20:00,2.7,8,Central,89064.0044528897,2024-01-15 07:15:00
PA-059,Passenger,Velachery,2024-01-15 07:12:48,2024-01-15 07:15:30,2024-01-15 07:21:48,2024-01-15 07:24:30,2.7,11,Central,88486.06866783743,2024-01-15 07:15:30
PA-059,Passenger,Velachery,2024-01-15 07:27:18,2024-01-15 07:30:00,2024-01-15 07:37:18,2024-01-15 07:40:00,2.7,8,Central,87918.36058040742,2024-01-15 07:30:00
PA-059,Passenger,Velachery,2024-01-15 07:27:48,2024-01-15 07:30:30,2024-01-15 07:36:48,2024-01-15 07:39:30,2.7,10,Central,87338.52912282721,2024-01-15 07:30:30
PA-059,Passenger,Velachery,2024-01-15 07:42:18,2024-01-15 07:45:00,2024-01-15 07:49:18,2024-01-15 07:52:00,2.7,8,Central,86769.90305752016,2024-01-15 07:45:00
PA-059,Passenger,Velachery,2024-01-15 07:42:48,2024-01-15 07:45:30,2024-01-15 07:52:48,2024-01-15 07:55:30,2.7,8,Central,86191.50996130389,2024-01-15 07:45:30
PA-059,Passenger,Velachery,2024-01-15 07:55:57,2024-01-15 08:00:00,2024-01-15 08:03:57,2024-01-15 08:08:00,4.050000000000001,10,Central,85612.73028498437,2024-01-15 08:00:00
PA-059,Passenger,Velachery,2024-01-15 07:56:27,2024-01-15 08:00:30,2024-01-15 08:05:27,2024-01-15 08:09:30,4.050000000000001,10,Central,85044.86745902515,2024-01-15 08:00:30
PA-059,Passenger,Velachery,2024-01-15 08:10:57,2024-01-15 08:15:00,2024-01-15 08:18:57,2024-01-15 08:23:00,4.050000000000001,9,Central,84490.32512023262,2024-01-15 08:15:00
PA-059,Passenger,Velachery,2024-01-15 08:11:27,2024-01-15 08:15:30,2024-01-15 08:16:27,2024-01-15 08:20:30,4.050000000000001,10,Central,83935.40717631487,2024-01-15 08:15:30
PA-059,Passenger,Velachery,2024-01-15 08:25:57,2024-01-15 08:30:00,2024-01-15 08:33:57,2024-01-15 08:38:00,4.050000000000001,9,Central,83370.00336572355,2024-01-15 08:30:00
PA-059,Passenger,Velachery,2024-01-15 08:26:27,2024-01-15 08:30:30,2024-01-15 08:31:27,2024-01-15 08:35:30,4.050000000000001,11,Central,82817.76355585853,2024-01-15 08:30:30
PA-059,Passenger,Velachery,2024-01-15 08:40:57,2024-01-15 08:45:00,2024-01-15 08:45:57,2024-01-15 08:50:00,4.050000000000001,11,Central,82282.15951999763,2024-01-15 08:45:00
PA-059,Passenger,Tambaram,2024-01-15 08:41:27,2024-01-15 08:45:30,2024-01-15 08:51:27,2024-01-15 08:55:30,4.050000000000001,8,Central,26392.92791308299,2024-01-15 08:45:30
PA-059,Passenger,Velachery,2024-01-15 08:55:57,2024-01-15 09:00:00,2024-01-15 09:00:57,2024-01-15 09:05:00,4.050000000000001,10,Central,81178.13361840688,2024-01-15 09:00:00
PA-059,Passenger,Tambaram,2024-01-15 08:56:27,2024-01-15 09:00:30,2024-01-15 09:04:27,2024-01-15 09:08:30,4.050000000000001,10,Central,27553.206981021605,2024-01-15 09:00:30
PA-059,Passenger,Velachery,2024-01-15 09:10:57,2024-01-15 09:15:00,2024-01-15 09:18:57,2024-01-15 09:23:00,4.050000000000001,9,Central,80106.355905775,2024-01-15 09:15:00
PA-059,Passenger,Velachery,2024-01-15 09:03:57,2024-01-15 09:15:30,2024-01-15 09:13:57,2024-01-15 09:25:30,11.55,8,Central,79592.49580712926,2024-01-15 09:15:30
PA-059,Passenger,Velachery,2024-01-15 09:18:27,2024-01-15 09:30:00,2024-01-15 09:28:27,2024-01-15 09:40:00,11.55,9,Central,79592.49580712926,2024-01-15 09:30:00
PA-059,Passenger,Velachery,2024-01-15 09:18:57,2024-01-15 09:30:30,2024-01-15 09:28:57,2024-01-15 09:40:30,11.55,9,Central,79592.49580712926,2024-01-15 09:30:30
PA-059,Passenger,Velachery,2024-01-15 09:33:27,2024-01-15 09:45:00,2024-01-15 09:38:27,2024-01-15 09:50:00,11.55,8,Central,79592.49580712926,2024-01-15 09:45:00
PA-059,Passenger,Velachery,2024-01-15 09:33:57,2024-01-15 09:45:30,2024-01-15 09:40:57,2024-01-15 09:52:30,11.55,10,Central,79592.49580712926,2024-01-15 09:45:30
PA-059,Passenger,Katpadi Junction,2024-01-15 09:52:18,2024-01-15 10:00:00,2024-01-15 10:01:18,2024-01-15 10:09:00,7.7,11,Central,33261.00060335089,2024-01-15 10:00:00
PA-059,Passenger,Velachery,2024-01-15 09:52:48,2024-01-15 10:00:30,2024-01-15 09:58:48,2024-01-15 10:06:30,7.7,9,Central,78581.45261532922,2024-01-15 10:00:30
PA-059,Passenger,Velachery,2024-01-15 10:07:18,2024-01-15 10:15:00,2024-01-15 10:17:18,2024-01-15 10:25:00,7.7,9,Central,78084.67214619735,2024-01-15 10:15:00
PA-059,Passenger,Velachery,2024-01-15 10:07:48,2024-01-15 10:15:30,2024-01-15 10:16:48,2024-01-15 10:24:30,7.7,9,Central,77588.05247162389,2024-01-15 10:15:30
PA-059,Passenger,Velachery,2024-01-15 10:22:18,2024-01-15 10:30:00,2024-01-15 10:31:18,2024-01-15 10:39:00,7.7,9,Central,77086.11134319911,2024-01-15 10:30:00
PA-059,Passenger,Velachery,2024-01-15 10:22:48,2024-01-15 10:30:30,2024-01-15 10:30:48,2024-01-15 10:38:30,7.7,10,Central,76588.46871456546,2024-01-15 10:30:30
PA-059,Passenger,Velachery,2024-01-15 10:37:18,2024-01-15 10:45:00,2024-01-15 10:46:18,2024-01-15 10:54:00,7.7,10,Central,76105.13526275332,2024-01-15 10:45:00
PA-059,Passenger,Velachery,2024-01-15 10:37:48,2024-01-15 10:45:30,2024-01-15 10:43:48,2024-01-15 10:51:30,7.7,8,Central,75611.70957044784,2024-01-15 10:45:30
PA-059,Passenger,Katpadi Junction,2024-01-15 10:52:18,2024-01-15 11:00:00,2024-01-15 10:59:18,2024-01-15 11:07:00,7.7,10,Central,38438.042057692925,2024-01-15 11:00:00
PA-059,Passenger,Velachery,2024-01-15 10:52:48,2024-01-15 11:00:30,2024-01-15 11:02:48,2024-01-15 11:10:30,7.7,11,Central,74605.85344785705,2024-01-15 11:00:30
PA-059,Passenger,Velachery,2024-01-15 11:07:18,2024-01-15 11:15:00,2024-01-15 11:14:18,2024-01-15 11:22:00,7.7,10,Central,74120.92334545404,2024-01-15 11:15:00
PA-059,Passenger,Velachery,2024-01-15 11:07:48,2024-01-15 11:15:30,2024-01-15 11:17:48,2024-01-15 11:25:30,7.7,8,Central,73648.17436900054,2024-01-15 11:15:30
PA-059,Passenger,Velachery,2024-01-15 11:22:18,2024-01-15 11:30:00,2024-01-15 11:30:18,2024-01-15 11:38:00,7.7,8,Central,73177.31229202118,2024-01-15 11:30:00
PA-059,Passenger,Katpadi Junction,2024-01-15 11:22:48,2024-01-15 11:30:30,2024-01-15 11:28:48,2024-01-15 11:36:30,7.7,10,Central,42170.69122927786,2024-01-15 11:30:30
PA-059,Passenger,Katpadi Junction,2024-01-15 11:37:18,2024-01-15 11:45:00,2024-01-15 11:42:18,2024-01-15 11:50:00,7.7,8,Central,42285.89634025729,2024-01-15 11:45:00
PA-059,Passenger,Katpadi Junction,2024-01-15 11:37:48,2024-01-15 11:45:30,2024-01-15 11:44:48,2024-01-15 11:52:30,7.7,9,Central,43617.04499401111,2024-01-15 11:45:30
PA-059,Passenger,Velachery,2024-01-15 11:52:18,2024-01-15 12:00:00,2024-01-15 12:00:18,2024-01-15 12:08:00,7.7,11,Central,71338.39085037743,2024-01-15 12:00:00
PA-059,Passenger,Velachery,2024-01-15 11:52:48,2024-01-15 12:00:30,2024-01-15 12:01:48,2024-01-15 12:09:30,7.7,10,Central,70856.68543087915,2024-01-15 12:00:30
PA-059,Passenger,Velachery,2024-01-15 12:07:18,2024-01-15 12:15:00,2024-01-15 12:13:18,2024-01-15 12:21:00,7.7,11,Central,70361.29662108792,2024-01-15 12:15:00
PA-059,Passenger,Perambur,2024-01-15 12:07:48,2024-01-15 12:15:30,2024-01-15 12:12:48,2024-01-15 12:20:30,7.7,8,Central,69873.80250775434,2024-01-15 12:15:30
PA-059,Passenger,Perambur,2024-01-15 12:18:12,2024-01-15 12:30:00,2024-01-15 12:28:12,2024-01-15 12:40:00,11.8,8,Central,69394.02380026891,2024-01-15 12:30:00
PA-059,Passenger,Perambur,2024-01-15 12:18:42,2024-01-15 12:30:30,2024-01-15 12:27:42,2024-01-15 12:39:30,11.8,10,Central,69394.02380026891,2024-01-15 12:30:30
PA-059,Passenger,Perambur,2024-01-15 12:33:12,2024-01-15 12:45:00,2024-01-15 12:40:12,2024-01-15 12:52:00,11.8,11,Central,69394.02380026891,2024-01-15 12:45:00
PA-059,Passenger,Perambur,2024-01-15 12:33:42,2024-01-15 12:45:30,2024-01-15 12:38:42,2024-01-15 12:50:30,11.8,9,Central,69394.02380026891,2024-01-15 12:45:30
PA-059,Passenger,Perambur,2024-01-15 12:48:12,2024-01-15 13:00:00,2024-01-15 12:58:12,2024-01-15 13:10:00,11.8,11,Central,69394.02380026891,2024-01-15 13:00:00
PA-059,Passenger,Perambur,2024-01-15 12:48:42,2024-01-15 13:00:30,2024-01-15 12:57:42,2024-01-15 13:09:30,11.8,9,Central,68925.80396516316,2024-01-15 13:00:30
PA-059,Passenger,Perambur,2024-01-15 13:03:12,2024-01-15 13:15:00,2024-01-15 13:08:12,2024-01-15 13:20:00,11.8,11,Central,68452.14368429914,2024-01-15 13:15:00
PA-059,Passenger,Perambur,2024-01-15 13:03:42,2024-01-15 13:15:30,2024-01-15 13:10:42,2024-01-15 13:22:30,11.8,8,Central,67980.87152944448,2024-01-15 13:15:30
PA-059,Passenger,Katpadi Junction,2024-01-15 13:18:12,2024-01-15 13:30:00,2024-01-15 13:24:12,2024-01-15 13:36:00,11.8,10,Central,33492.67311213128,2024-01-15 13:30:00
PA-059,Passenger,Perambur,2024-01-15 13:18:42,2024-01-15 13:30:30,2024-01-15 13:26:42,2024-01-15 13:38:30,11.8,9,Central,67031.59114156137,2024-01-15 13:30:30
PA-059,Passenger,Perambur,2024-01-15 13:33:12,2024-01-15 13:45:00,2024-01-15 13:43:12,2024-01-15 13:55:00,11.8,11,Central,66571.99585933855,2024-01-15 13:45:00
PA-059,Passenger,Perambur,2024-01-15 13:33:42,2024-01-15 13:45:30,2024-01-15 13:38:42,2024-01-15 13:50:30,11.8,8,Central,66128.6850829752,2024-01-15 13:45:30
PA-059,Passenger,Perambur,2024-01-15 13:48:12,2024-01-15 14:00:00,2024-01-15 13:55:12,2024-01-15 14:07:00,11.8,8,Central,65680.49462022434,2024-01-15 14:00:00
PA-059,Passenger,Perambur,2024-01-15 13:48:42,2024-01-15 14:00:30,2024-01-15 13:56:42,2024-01-15 14:08:30,11.8,9,Central,65238.34521103114,2024-01-15 14:00:30
PA-059,Passenger,Perambur,2024-01-15 14:03:12,2024-01-15 14:15:00,2024-01-15 14:11:12,2024-01-15 14:23:00,11.8,8,Central,64804.32510266956,2024-01-15 14:15:00
PA-059,Passenger,Perambur,2024-01-15 14:03:42,2024-01-15 14:15:30,2024-01-15 14:09:42,2024-01-15 14:21:30,11.8,8,Central,64377.76996302978,2024-01-15 14:15:30
PA-059,Passenger,Perambur,2024-01-15 14:18:12,2024-01-15 14:30:00,2024-01-15 14:23:12,2024-01-15 14:35:00,11.8,8,Central,63945.86435032472,2024-01-15 14:30:00
PA-059,Passenger,Perambur,2024-01-15 14:18:42,2024-01-15 14:30:30,2024-01-15 14:23:42,2024-01-15 14:35:30,11.8,11,Central,63527.20039122909,2024-01-15 14:30:30
PA-059,Passenger,Perambur,2024-01-15 14:33:12,2024-01-15 14:45:00,2024-01-15 14:38:12,2024-01-15 14:50:00,11.8,8,Central,63121.639636021806,2024-01-15 14:45:00
PA-059,Passenger,Perambur,2024-01-15 14:33:42,2024-01-15 14:45:30,2024-01-15 14:40:42,2024-01-15 14:52:30,11.8,9,Central,62711.2886345462,2024-01-15 14:45:30
PA-059,Passenger,Chennai Egmore,2024-01-15 14:48:12,2024-01-15 15:00:00,2024-01-15 14:53:12,2024-01-15 15:05:00,11.8,11,Central,17476.15703362482,2024-01-15 15:00:00
PA-059,Passenger,Perambur,2024-01-15 14:48:42,2024-01-15 15:00:30,2024-01-15 14:57:42,2024-01-15 15:09:30,11.8,8,Central,61897.50403637767,2024-01-15 15:00:30
PA-059,Passenger,Perambur,2024-01-15 15:03:12,2024-01-15 15:15:00,2024-01-15 15:08:12,2024-01-15 15:20:00,11.8,10,Central,61474.09313618283,2024-01-15 15:15:00
PA-059,Passenger,Perambur,2024-01-15 15:03:42,2024-01-15 15:15:30,2024-01-15 15:09:42,2024-01-15 15:21:30,11.8,9,Central,61063.29333753509,2024-01-15 15:15:30
PA-059,Passenger,Perambur,2024-01-15 15:18:12,2024-01-15 15:30:00,2024-01-15 15:25:12,2024-01-15 15:37:00,11.8,10,Central,60667.01980205809,2024-01-15 15:30:00
PA-059,Passenger,Perambur,2024-01-15 15:18:42,2024-01-15 15:30:30,2024-01-15 15:25:42,2024-01-15 15:37:30,11.8,10,Central,60278.06895008336,2024-01-15 15:30:30
PA-059,Passenger,Perambur,2024-01-15 15:33:12,2024-01-15 15:45:00,2024-01-15 15:41:12,2024-01-15 15:53:00,11.8,11,Central,59885.0366845356,2024-01-15 15:45:00
PA-059,Passenger,Perambur,2024-01-15 15:33:42,2024-01-15 15:45:30,2024-01-15 15:43:42,2024-01-15 15:55:30,11.8,8,Central,59497.33700837606,2024-01-15 15:45:30
PA-059,Passenger,Perambur,2024-01-15 15:48:12,2024-01-15 16:00:00,2024-01-15 15:58:12,2024-01-15 16:10:00,11.8,10,Central,59121.81947459174,2024-01-15 16:00:00
PA-059,Passenger,Perambur,2024-01-15 15:48:42,2024-01-15 16:00:30,2024-01-15 15:55:42,2024-01-15 16:07:30,11.8,8,Central,58748.81296880328,2024-01-15 16:00:30
